Order_ID,Date,Customer_ID,Gender,Age,Region,Category,Product_Name,Quantity,Unit_Price,Total_Sales,Payment_Method,Customer_Rating,Returned
ORD10280,2026-04-22,CUST277,Male,55.0,South,Home & Kitchen,Coffee Maker,3,3418.89,10256.67,Net Banking,3.0,No
ORD10787,2026-04-23,CUST324,Female,36.0,South,Home & Kitchen,Coffee Maker,1,3516.24,3516.24,UPI,4.0,Yes
ORD10591,2026-04-26,CUST120,Male,58.0,West,Clothing,T-Shirt,1,759.83,759.83,UPI,4.0,No
ORD10240,2026-04-26,CUST252,Male,,North,Home & Kitchen,Coffee Maker,1,3620.29,3620.29,UPI,4.0,No
ORD10419,2026-04-29,CUST169,Female,30.0,East,Clothing,Jacket,1,2964.22,2964.22,Credit Card,5.0,No
ORD10035,2026-04-30,CUST300,Female,45.0,West,Electronics,Smart Watch,2,4708.0,9416.0,Credit Card,4.0,No
ORD10665,2026-04-30,CUST322,Male,55.0,Central,Electronics,Smartphone,3,25764.76,77294.28,UPI,1.0,No
ORD10110,2026-04-30,CUST236,Female,48.0,South,Clothing,T-Shirt,5,787.93,3939.65,Net Banking,5.0,No
ORD10324,2026-05-03,CUST171,Male,27.0,South,Home & Kitchen,Air Fryer,1,6393.62,6393.62,UPI,,No
ORD10561,2026-05-03,CUST247,Female,52.0,East,Clothing,Sneakers,3,3425.49,10276.47,Credit Card,3.0,No
ORD10182,2026-05-04,CUST161,Female,,North,Home & Kitchen,Air Fryer,1,6278.7,6278.7,Credit Card,3.0,No
ORD10273,2026-05-05,CUST119,Male,30.0,South,Clothing,T-Shirt,2,774.23,1548.46,Credit Card,5.0,No
ORD10088,2026-05-05,CUST242,Male,42.0,South,Clothing,Sneakers,1,3651.0,3651.0,Credit Card,4.0,No
ORD10928,2026-05-06,CUST179,Male,44.0,South,Electronics,Wireless Headphones,1,2528.54,2528.54,Credit Card,5.0,No
ORD10434,2026-05-07,CUST121,Male,58.0,South,Clothing,T-Shirt,1,775.0,775.0,Credit Card,5.0,No
ORD10017,2026-05-07,CUST349,Male,43.0,South,Books,Self-Help Book,2,454.24,908.48,UPI,4.0,No
ORD10072,2026-05-08,CUST315,Female,41.0,South,Clothing,Jeans,2,1523.88,3047.76,UPI,3.0,No
ORD10381,2026-05-08,CUST157,Female,21.0,North,Beauty,Skincare Set,2,1237.27,2474.54,Credit Card,5.0,Yes
ORD10970,2026-05-09,CUST246,Female,36.0,East,Books,Python Guide,1,621.46,621.46,Debit Card,2.0,No
ORD10448,2026-05-11,CUST217,Male,63.0,South,Clothing,T-Shirt,1,791.58,791.58,Debit Card,4.0,No
ORD10258,2026-05-12,CUST317,Female,56.0,South,Clothing,T-Shirt,1,800.94,800.94,UPI,4.0,No
ORD10359,2026-05-12,CUST267,Female,42.0,East,Clothing,Jacket,1,3140.08,3140.08,Credit Card,4.0,No
ORD10143,2026-05-12,CUST314,Female,31.0,South,Electronics,Laptop,3,53327.89,159983.67,Credit Card,5.0,No
ORD10374,2026-05-14,CUST254,Male,25.0,South,Home & Kitchen,Coffee Maker,2,3620.93,7241.86,Credit Card,4.0,No
ORD10083,2026-05-14,CUST299,Female,47.0,South,Beauty,Skincare Set,2,1359.06,2718.12,UPI,3.0,No
ORD10953,2026-05-15,CUST257,Male,64.0,Central,Electronics,Smart Watch,2,4375.97,8751.94,Credit Card,,No
ORD10784,2026-05-15,CUST139,Male,31.0,East,Electronics,Tablet,2,17336.82,34673.64,UPI,5.0,Yes
ORD10451,2026-05-15,CUST317,Female,55.0,West,Beauty,Perfume,1,2597.65,2597.65,UPI,3.0,No
ORD10930,2026-05-15,CUST333,Male,38.0,South,Beauty,Skincare Set,1,1239.03,1239.03,UPI,4.0,No
ORD10380,2026-05-16,CUST144,Female,39.0,West,Clothing,Sneakers,5,3641.67,18208.35,UPI,2.0,No
ORD10865,2026-05-16,CUST328,Male,55.0,West,Electronics,Smart Watch,1,4479.23,4479.23,UPI,4.0,No
ORD10519,2026-05-17,CUST230,Female,39.0,South,Clothing,Dress,2,1911.68,3823.36,Debit Card,3.0,No
ORD10898,2026-05-17,CUST278,Female,32.0,North,Books,Self-Help Book,1,440.95,440.95,UPI,4.0,No
ORD10102,2026-05-18,CUST312,Male,57.0,South,Clothing,Jeans,1,1443.06,1443.06,UPI,,No
ORD10699,2026-05-18,CUST186,Male,64.0,South,Beauty,Hair Dryer,1,1903.13,1903.13,UPI,3.0,No
ORD10096,2026-05-18,CUST109,Male,22.0,South,Electronics,Laptop,2,52337.56,104675.12,UPI,3.0,No
ORD10777,2026-05-18,CUST285,Male,,West,Electronics,Laptop,2,57439.54,114879.08,Debit Card,4.0,No
ORD10221,2026-05-19,CUST295,Male,23.0,East,Electronics,Laptop,1,55001.6,55001.6,UPI,5.0,No
ORD10716,2026-05-19,CUST131,Female,18.0,Central,Beauty,Sunscreen,1,490.09,490.09,UPI,5.0,No
ORD10033,2026-05-20,CUST344,Female,44.0,West,Electronics,Smartphone,2,25537.25,51074.5,Debit Card,5.0,Yes
ORD10478,2026-05-20,CUST325,Male,58.0,North,Books,Novel,1,381.95,381.95,UPI,4.0,No
ORD10411,2026-05-21,CUST322,Male,24.0,North,Books,Self-Help Book,2,453.1,906.2,Credit Card,4.0,No
ORD10662,2026-05-21,CUST105,Female,21.0,West,Clothing,Sneakers,1,3445.15,3445.15,UPI,1.0,No
ORD10123,2026-05-21,CUST326,Male,55.0,Central,Electronics,Laptop,1,53187.96,53187.96,UPI,3.0,No
ORD10284,2026-05-21,CUST315,Female,53.0,South,Home & Kitchen,Blender,2,2188.29,4376.58,Net Banking,4.0,No
ORD10954,2026-05-21,CUST213,Female,50.0,Central,Electronics,Tablet,1,17140.62,17140.62,UPI,5.0,No
ORD10480,2026-05-23,CUST325,Female,21.0,West,Electronics,Smart Watch,1,4579.67,4579.67,Net Banking,5.0,No
ORD10660,2026-05-23,CUST233,Female,,West,Home & Kitchen,Coffee Maker,4,3454.05,13816.2,UPI,4.0,No
ORD10601,2026-05-23,CUST110,Female,62.0,South,Clothing,Jeans,1,1441.35,1441.35,UPI,4.0,No
ORD10049,2026-05-24,CUST328,Male,25.0,South,Home & Kitchen,Air Fryer,1,6395.03,6395.03,Credit Card,1.0,No
ORD10146,2026-05-25,CUST114,Female,56.0,East,Electronics,Smart Watch,4,4520.17,18080.68,UPI,4.0,No
ORD10212,2026-05-25,CUST292,Female,44.0,East,Beauty,Sunscreen,5,477.56,2387.8,Credit Card,3.0,No
ORD10029,2026-05-26,CUST325,Male,44.0,North,Electronics,Laptop,1,56157.32,56157.32,UPI,3.0,No
ORD10169,2026-05-26,CUST240,Female,45.0,South,Clothing,Sneakers,1,3577.65,3577.65,Credit Card,4.0,No
ORD10179,2026-05-26,CUST289,Male,35.0,South,Home & Kitchen,Cookware Set,2,4338.98,8677.96,UPI,3.0,No
ORD10452,2026-05-26,CUST219,Male,39.0,Central,Clothing,Jacket,1,2972.19,2972.19,Cash on Delivery,3.0,No
ORD10735,2026-05-26,CUST192,Male,34.0,South,Home & Kitchen,Cookware Set,3,4556.82,13670.46,Cash on Delivery,3.0,No
ORD10544,2026-05-26,CUST152,Female,61.0,Central,Beauty,Perfume,2,2401.67,4803.34,Debit Card,1.0,No
ORD10288,2026-05-27,CUST329,Female,62.0,South,Clothing,Dress,2,2068.66,4137.32,UPI,5.0,No
ORD10245,2026-05-27,CUST171,Female,64.0,South,Electronics,Tablet,1,17284.49,17284.49,UPI,1.0,No
ORD10753,2026-05-28,CUST207,Male,41.0,South,Books,Data Science Handbook,1,922.04,922.04,Debit Card,5.0,No
ORD10321,2026-05-28,CUST223,Male,34.0,South,Beauty,Hair Dryer,1,1948.74,1948.74,Debit Card,5.0,No
ORD10502,2026-05-28,CUST294,Female,19.0,South,Clothing,Jacket,2,3128.99,6257.98,Credit Card,4.0,No
ORD10625,2026-05-28,CUST301,Female,21.0,North,Home & Kitchen,Cookware Set,1,4447.23,4447.23,UPI,5.0,No
ORD10942,2026-05-29,CUST104,Female,34.0,West,Clothing,Sneakers,2,3441.91,6883.82,UPI,5.0,No
ORD10355,2026-05-31,CUST105,Female,23.0,North,Home & Kitchen,Coffee Maker,1,3365.97,3365.97,Net Banking,,No
ORD10700,2026-05-31,CUST111,Female,42.0,West,Electronics,Smart Watch,5,4283.75,21418.75,Credit Card,4.0,No
ORD10242,2026-05-31,CUST151,Female,28.0,South,Clothing,Sneakers,1,3520.92,3520.92,Debit Card,3.0,No
ORD10798,2026-06-01,CUST177,Male,23.0,North,Electronics,Wireless Headphones,2,2581.36,5162.72,Credit Card,5.0,No
ORD10443,2026-06-01,CUST116,Female,44.0,South,Clothing,Jacket,1,3094.3,3094.3,Debit Card,5.0,No
ORD10547,2026-06-02,CUST126,Female,27.0,North,Clothing,T-Shirt,5,818.13,4090.65,UPI,4.0,Yes
ORD10690,2026-06-02,CUST226,Female,51.0,South,Beauty,Skincare Set,1,1297.76,1297.76,UPI,4.0,No
ORD10253,2026-06-02,CUST209,Female,29.0,South,Home & Kitchen,Air Fryer,1,6632.08,6632.08,Net Banking,5.0,No
ORD10437,2026-06-03,CUST195,Male,22.0,North,Electronics,Tablet,1,18273.36,18273.36,UPI,5.0,No
ORD10612,2026-06-04,CUST140,Female,59.0,East,Electronics,Wireless Headphones,4,2563.77,10255.08,Credit Card,4.0,No
ORD10963,2026-06-05,CUST318,Male,28.0,South,Clothing,Jeans,1,1506.14,1506.14,Credit Card,4.0,Yes
ORD10077,2026-06-05,CUST180,Female,,North,Books,Data Science Handbook,2,865.34,1730.68,UPI,3.0,Yes
ORD10797,2026-06-06,CUST113,Male,34.0,East,Home & Kitchen,Bed Sheet Set,1,1203.83,1203.83,UPI,5.0,No
ORD10349,2026-06-06,CUST197,Female,59.0,North,Electronics,Laptop,1,56935.83,56935.83,UPI,5.0,No
ORD10943,2026-06-07,CUST338,Male,60.0,North,Electronics,Smart Watch,2,4662.5,9325.0,Debit Card,2.0,No
ORD10627,2026-06-08,CUST259,Female,,North,Beauty,Skincare Set,1,1303.9,1303.9,Net Banking,4.0,No
ORD10675,2026-06-09,CUST183,Female,44.0,East,Books,Python Guide,1,569.22,569.22,UPI,1.0,No
ORD10116,2026-06-09,CUST314,Female,31.0,South,Electronics,Laptop,2,55483.46,110966.92,Debit Card,1.0,No
ORD10283,2026-06-09,CUST244,Female,50.0,East,Books,Novel,3,401.76,1205.28,UPI,3.0,No
ORD10395,2026-06-09,CUST199,Male,21.0,North,Clothing,Jeans,2,1535.52,3071.04,Credit Card,4.0,No
ORD10499,2026-06-10,CUST121,Male,60.0,East,Electronics,Tablet,3,18089.43,54268.29,Credit Card,3.0,No
ORD10655,2026-06-10,CUST203,Female,56.0,West,Books,Data Science Handbook,2,934.63,1869.26,Net Banking,5.0,No
ORD10771,2026-06-10,CUST263,Female,60.0,West,Electronics,Smartphone,1,24311.4,24311.4,Debit Card,5.0,No
ORD10962,2026-06-10,CUST175,Male,50.0,North,Electronics,Wireless Headphones,2,2555.85,5111.7,Debit Card,4.0,No
ORD10648,2026-06-10,CUST341,Female,48.0,South,Electronics,Smartphone,2,25837.39,51674.78,Credit Card,5.0,No
ORD10860,2026-06-13,CUST127,Female,60.0,South,Books,Self-Help Book,2,452.0,904.0,UPI,5.0,No
ORD10464,2026-06-15,CUST303,Female,25.0,South,Electronics,Smart Watch,3,4610.0,13830.0,Credit Card,4.0,No
ORD10728,2026-06-16,CUST158,Male,37.0,North,Clothing,Dress,3,2055.83,6167.49,Credit Card,5.0,No
ORD10493,2026-06-16,CUST215,Male,23.0,East,Clothing,Jacket,1,3060.59,3060.59,Debit Card,4.0,No
ORD10948,2026-06-16,CUST154,Male,57.0,South,Electronics,Tablet,1,17325.16,17325.16,UPI,4.0,No
ORD10623,2026-06-18,CUST247,Female,63.0,East,Beauty,Hair Dryer,2,1888.69,3777.38,UPI,4.0,No
ORD10673,2026-06-21,CUST191,Male,54.0,North,Electronics,Tablet,1,17237.34,17237.34,Credit Card,5.0,No
ORD10853,2026-06-21,CUST270,Female,33.0,South,Clothing,Jacket,1,3132.17,3132.17,UPI,5.0,No
ORD10281,2026-06-22,CUST181,Female,28.0,West,Books,Self-Help Book,1,427.83,427.83,UPI,4.0,No
ORD10517,2026-06-24,CUST284,Female,37.0,North,Electronics,Smartphone,1,24188.95,24188.95,Debit Card,4.0,No
ORD10114,2026-06-25,CUST341,Male,25.0,North,Electronics,Tablet,1,18549.84,18549.84,UPI,4.0,No
ORD10593,2026-06-26,CUST321,Male,21.0,South,Electronics,Wireless Headphones,5,2588.61,12943.05,Credit Card,4.0,No
ORD10706,2026-06-27,CUST246,Female,53.0,South,Books,Self-Help Book,2,440.9,881.8,Net Banking,5.0,No
ORD10363,2026-06-29,CUST158,Male,33.0,East,Electronics,Tablet,1,17638.07,17638.07,Credit Card,3.0,No
